"Shifty Records (USA)"
"Shimmy Disc"
"Shinkansen Records"
"Shitkatapult"
"Sho'nuff Records"
"Shock Records"
"Shoreline Records"
"Shout Records"
"Show Dog Nashville"
"Shrapnel Records"
"Shrimper Records"
"Shrine Records"
"Sic Squared Records"
"Sick Room Records, LTD"
"SideCho Records"
"SideOneDummy Records"
"Side One Recordings"
"Sidewalk Records"
"Sigma Editions"
"Signature Records"
"Signature Sounds Recordings"
"Silas Records"
"Silence Records"
"Silent Explosion"
"Silent Records"
"Silent Storm Records"
"Silkheart Records"
"Silkroute Records Ltd"
"Silver Planet"
"Silvertone Records (1905)"
"Silvertone Records (1930)"
"Silvertone Records (1980)"
"Simian Records"
"Sims Records"
"Singing Knives Records"
"Sink and Stove Records"
"Sintez Records"
"Sire London Records"
"Sire Records"
"Sister Benten Online"
"Situation Two"
"Six Armed Man"
"Six Degrees Records"
"Six Shooter Records"
"Sixgunlover Records"
"sixsevenine"
"sixstepsrecords"
"Size"
"Ska Satellite Records"
"Skam Records"
"Skeleton Crew"
"SKI-PP"
"Skin Graft Records"
"Skint Records"
"Skipping Beats"
"Skirl Records"
"Skunk Records"
"Sky Records"
"Sky and Trees Records"
"Skybucket Records"
"Skylite"
"SL Records"
"Slampt"
"Slash Records"
"Slave Pit Records"
"Sleep It Off Records"
"Sleeping Bag Records"
"Sling Slang Records"
"Slip-N-Slide Records"
"Siltbreeze"
"Slowdance Records"
"Slowdime Records"
"SLR Records"
"SM Entertainment"
"Small Brain Records"
"Small Stone Records"
"Small Wonder Records"
"Smallman Records"
"Smalltown America"
"Smalltown Superjazzz"
"Smalltown Supersound"
"Smash Records"
"Smells Like Records"
"Smith 7"
"Smithsonian Folkways Recordings"
"Smoke-A-Lot Records"
"Smorgasbord Records"
"Snakes &amp; Ladders Records"
"Snapper Music"
"Sniper Records"
"So So Def Recordings"
"The Social Registry"
"Socialist Roots Sound System"
"Society Recordings"
"Society Records"
"Softdrive Records"
"SOLAR Records"
"Soleilmoon"
"Solid Rock Records"
"Solid State Records"
"Solid State Records"
"Solitude Productions"
"Solstice Music International"
"Some Bizzare Records"
"Some Records"
"Somnimage"
"SonaBLAST! Records"
"Sonar Kollektiv"
"Song Bird Records"
"Sonic Belligeranza"
"Sonic Enemy"
"Sonic Past Music"
"Sonic Unyon Recording Company"
"Sonic Wave America"
"Sonic Youth Recordings"
"Sonic360 Records"
"Sony BMG"
"Sony BMG Masterworks"
"Sony Classical Records"
"Sony Music Entertainment"
"Sony Music Entertainment Japan"
"Sony Music Special Products"
"Sony Records"
"Sony Wonder"
"Soul City Records"
"Soul Jazz Records"
"Soulfuric Recordings"
"Soulseek Records"
"Sound Circus"
"Sound Document"
"Sound Master"
"Sound Riot Records"
"Sound System Records"
"Sound-O-Mat"
"Soundholic"
"Sounds Are Active"
"Southern Empire Records"
"Southern Fried Records"
"Southern Lord Records"
"Southern Records"
"Southern Studios"
"Southland Records"
"Souvenir Records"
"S.P. Records"
"Spade Kitty Records"
"Spaghetti Records"
"Spalax"
"Spank Records"
"Spare Change Records"
"Spare Me Records"
"Spark Records"
"Sparrow Records"
"Sparrowheart Music"
"Speed Label"
"Speakeasy Records"
"Specialty Records"
"Spectra Records"
"Spectral Sound"
"Spiderleg Records"
"Spinalonga Records"
"spinART Records"
"Spinefarm Records"
"Spiral Trax"
"Spirit Zone Records"
"Spit Shine Records"
"Spitfire Records"
"Spivey Records"
"Split Femur Recordings"
"Spook City Records"
"Spooky Records"
"Spoon Records"
"Spotlite Records"
"Springman Records"
"Spun Records"
"SPV GmbH"
"Squint Entertainment"
"SRC Records"
"SST Records"
"Staalplaat"
"Stain Studio"
"Stainless Audio Works"
"Stamps-Baxter Music Company"
"Stand Up! Records"
"Standard Talking Machine Company"
"Standard Recording Company"
"Star Recordings"
"Star Records"
"Star Song Communications"
"Star Trak Entertainment"
"Starday Records"
"Stardust Promotion"
"Starkland"
"Starr Records"
"Starstream Records"
"Startime International"
"States Records"
"Stateside Records"
"Static Caravan Recordings"
"Stax Records"
"STC Recordings"
"Steady Cam Records"
"Steed Records"
"Steel Tiger Records"
"Steeltown Records"
"Step One Records"
"Stereolaffs"
"Stereotype Records"
"Sterile Records"
"Sterling Records (US)"
"Sterling Records (Sweden)"
"Sterno Records"
"St. George Records"
"Stiff Records"
"Stigmata"
"Stillborn Records"
"Stockfisch Records"
"Stockholm Records"
"Stomp Records"
"Stones Throw Records"
"Stony Plain Records"
"Storch Music Company"
"Storyville Records"
"Straight Records"
"StraightOn Recordings"
"Strange Attractors Audio House"
"Strange Famous Records"
"Strange Fruit Records"
"Strange Music"
"Strange Ways"
"Strata-East Records"
"Streetsweepers Entertainment"
"Strictly Rhythm"
"Stubborn Records"
"Studio&#160;!K7"
"Studio One"
"STUDIOSEVEN Recordings"
"Stunt Records"
"Sub\342\200\242Lime Records"
"Sub City Records"
"Sub Pop"
"Sub Rosa"
"Sub Verse Records"
"Subconscious Communications"
"subconscious music"
"Sublight Records"
"Sublime Exile Recordings"
"Sublime Frequencies"
"Subliminal"
"Sublogic Corporation"
"Submerged Records"
"Subplate Records"
"Subterranean Records"
"Subtitles Recordings"
"Suburban Base"
"Suburban Hooligans Records"
"Suburban Home Records"
"Suburban Noize Records"
"Suburban Records"
"Suburban Sprawl Music"
"Such-A-Punch Media"
"Suckapunch Records"
"Sudden Death Records"
"Sue Records"
"Sugar Hill Records (bluegrass)"
"Sugar Hill Records (rap)"
"Suicide Squeeze Records"
"Suleputer"
"Summersteps Records"
"Sumthing Distribution"
"Sun International Records"
"Sun Records"
"Suncity Records"
"Sundazed Records"
"Sunflower Records"
"Sunset Records"
"Sunshine Records (USA)"
"Sunshine Records (Australia)"
"Suntrip Records"
"Super K Productions"
"Supernal Music"
"Supersoul Records"
"Supertone Records"
"Supraphon"
"Supreme Records"
"Surfdog Records"
"Surprise Attack Records"
"Surprise Records"
"Survivor Records"
"Sussex Records"
"Sutemos"
"Suzy"
"SVR Producciones"
"Swallow Records"
"Swami Records"
"Swan Records"
"Swan Records"
"Swan Song Records"
"Sweet Lucy Records"
"Swing Time Records"
"Swishahouse"
"Sword Records"
"Symbiosis Records"
"Symbol Records"
"Sympathy for the Record Industry"
"SYNAPSE Records"
"Synaptic Plastic"
"Synesthetic Recordings"
"Synthetic Sounds"
"Synthetic Symphony"
"System Recordings"
"S\303\244hk\303\266 Recordings"
"T.A. Music"
"Taang! Records"
"Table of the Elements"
"Tabu Recordings"
"Tabu Records"
"TAG Recordings"
"Take 6 Records"
"Take Fo' Records"
"Takeover Records"
"Takoma Records"
"Talos Records"
"Tamla Records"
"Tangerine Records (1963)"
"Tangerine Records (1990)"
"Tangerine Records (1992)"
"TANZA"
"New Zealand"
"Tapete Records"
"Tara Music label"
"Tarantulas Records"
"Tarantura"
"Taste Media"
"Tayster and Rojac Records"
"TC Music"
"TCR"
"TDRS Music"
"Tea Pot Records"
"Team Love"
"Tee Pee Records"
"Tee Productions"
"Tee Records"
"Teem Records"
"Teenage USA Recordings"
"TeenBeat Records"
"Teichiku Records"
"Telarc International Corporation"
"Teldec Record Service"
"Telegraph Records"
"Teleprompt Records"
"Tellus Audio Cassette Magazine"
"Telstar Records"
"Tempa"
"Temple Records (1978 UK label)"
"Temple Records (1984 UK label)"
"Temple US Records"
"Tempo Records (US)"
"Tempo Records (UK)"
"Temporary Residence Limited"
"Ten12 Records"
"Tender Loin Records"
"Tennessee Records"
"Ten O Nine Records"
"Tent Records"
"Tent Show"
"Terror Squad"
"Tesco Organisation"
"Testament Records"
"Tetragrammaton Records"
"Tetrapod Spools"
"Texas Hotel Records"
"TFR Records"
"The End Records"
"Thee Sheffield Phonographic Corporation"
"Threespheres"
"Thick Records"
"Thinner"
"Third Man Records"
"Thirsty Ear Recordings"
"This Is Art Recordings"
"Thizz Entertainment"
"Three Gut Records"
"Three One G"
"Threshold House"
"Threshold Records"
"Thrill Jockey"
"Throne Records"
"ThugLine Records"
"Thug Misses Entertainment"
"Thump Records"
"Tiara Records"
"Tico Records"
"The Tidy Boys"
"Tidy Trax"
"Tidy Two Records"
"Tidy White Records"
"Tiger Lily Records"
"Tiger Style Records"
"Tigerbeat6"
"Tigersushi Records"
"Tigertrap Records"
"Tikal Records"
"Tilt-Recordings"
"Timberyard Records"
"Time Bomb Recordings"
"Time-Lag Records"
"Time\342\200\223Life"
"Timmi-kat ReCoRDS"
"Tino Corp."
"Tiny Evil Records"
"TIP Records"
"TIP World"
"Tirk Records"
"Titanic Records"
"Title Track Recordz"
"TK Records"
"T-Neck Records"
"Toast Hawaii"
"Todamerica Records"
"Toes in the Sand Recordings"
"Tofu Records"
"Tokuma Shoten"
"Tokyo Dawn Records"
"Tollie Records"
"Tomato Head Records"
"Tombstone Records"
"Tomlab"
"Tommy Boy Records"
"Tommy Gospel Records"
"Tone Center Records"
"Too Pure"
"Tooth &amp; Nail Records"
"Top of the Hill Recordings"
"Top Rank Records"
"TOP TEN"
"Topic Records"
"TopNotch Records"
"Toshiba-EMI"
"T\303\264t ou tard"
"Touch and Go Records"
"Touch Records"
"Tough Cookie"
"Tower Records"
"Track Records"
"Trackmasters Entertainment"
"Trademark of Quality"
"Tradition Records"
"Trance Syndicate"
"Trancelucent Productions"
"Transatlantic Records"
"Trans Continental Records"
"Transcopic Records"
"Transformed Dreams"
"Transgressive Records"
"Transient Records"
"Transmat"
"Transmission Communications"
"Trash Aesthetics"
"Trash Art!"
"Trattoria Records"
"Traum Schallplatten"
"Trauma Records"
"Trax Records"
"Tres Records"
"Treibstoff Recordings"
"Trekky Records"
"trend is dead! records"
"Trend Records"
"Trensmat Records"
"Trente Oiseaux"
"Tresor"
"Tr1be Records"
"Trial &amp; Error Records"
"Tribe Records (NO)"
"Tribe Records"
"La Tribu"
"Tribunal Records"
"Tribute Records"
"Trickdisc Recordings"
"Trifekta"
"Trikont"
"Trill Entertainment"
"Triple Crown Records"
"Triumph Records (US)"
"Triumph Records (UK)"
"Trix Records"
"Trojan Records"
"Troubleman Unlimited Records"
"Trout Music"
"Tru 'Dat' Entertainment"
"Tru Thoughts"
"Truck Records"
"True North Records"
"True Playaz"
"True Tone Records"
"Truesoul Records"
"Trumpet Records"
"Trumpet Swan Productions"
"Trunk Records"
"Trust in Trance Records"
"Trustkill Records"
"Try Me Records"
"Tsk! Tsk! Records"
"TSOP Records"
"TSR Records"
"Tuff Gong"
"Tug Records"
"Tumi Music"
"tUMULt"
"Tunnel Records"
"Tutl"
"TVT Records"
"Twentythree Records"
"Twin/Tone Records"
"Twisted Nerve Records"
"Twisted Records (UK)"
"Twisted Records (US)"
"Tyscot Records"
"Tzadik Records"
"U-Freqs"
"Ugly Man Records"
"Ugly Nephew Records"
"UHD&amp;C Record Company"
"UK Records"
"Ultimae Records"
"The Ultimate Group"
"Ultra Records"
"Umami Records"
"UMTV"
"Unart Records"
"Uncensored Records"
"Uncle Howie Records"
"Uncle Louie Music Group"
"Unda K9 Records"
"Undergroove Records"
"Underground Operations"
"Underground Resistance"
"Underscore Records"
"UNESCO Collection"
"Unholy Records"
"Uni Records"
"Unicorn-Kanchana"
"Unidisc Music Inc."
"Union City Recordings"
"Union Label Group"
"Unique Leader Records"
"United Artists Records"
"United Records"
"United Telefilm Records"
"Universal Classics Group"
"Universal Edition"
"Universal Motown Records Group"
"Universal Music Group"
"Universal Music Latin Entertainment"
"Universal Records"
"Universal South Records"
"University Recording Company"
"Univision Music Group"
"Unlabel"
"Unlockedgroove"
"Unmatched Brutality Records"
"Unstable Ape Records"
"Untidy Dubs Records"
"Up Above Records"
"Up Records"
"UpFront Records"
"Uppity Cracker"
"Uprising Records"
"Upsetter Records"
"Upside Records"
"Uptown Records"
"Urban Dubz Records"
"Urban Jungle"
"Urban Records"
"Urban Takeover"
"Urbanizm Music"
"URBNET Records"
"URBR"
"Urgent! Records"
"Urinine Records"
"US Records"
"Utopia Records"
"UTP Records"
"UVDOG Records"
"UZI Suicide"
"V-Disc"
"V.I.P. Records"
"V Recordings"
"V2 Records"
"Vacuous Pop Recordings"
"Vagrant Records"
"Valcour Records"
"Valiant Records"
"Valley Records"
"Valve Records"
"Valve Recordings"
"Van Taylor Production"
"Van Dyke Records"
"Van Richter Records"
"Vandit"
"Vanguard Records"
"VAP"
"Var\303\250se-Sarabande Records"
"Vaudeville Records"
"VAWS"
"VDE-Gallo Records"
"V E Records"
"VEB Deutsche Schallplatten"
"Vee-Jay Records"
"Velour Recordings"
"Velvet Blue Music"
"Velvet Tone Records"
"Vena Records"
"Vendetta Records"
"Vendlus Records"
"Verglas Music"
"Verity Records"
"Vermin Scum"
"Vertigo Records"
"Verve Records"
"Very Small Records"
"VI Music"
"Vicious Vinyl"
"Vicor Music Corporation"
"Victor Records"
"Victoria Records (1952)"
"Philadelphia, Pennsylvania"
"Victoria Records (1994)"
"St. Louis, Missouri"
"Victoria Records (2000)"
"Philadelphia, Pennsylvania"
"Victory Records"
"Victory Garden Records"
"ViK. Recordings"
"Vim Records"
"Vinilkosmo"
"Esperanto"
"Vinyl Solution"
"Violence Recordings"
"The Viper Label"
"Viper Records"
"Vireo Records"
"Virgin Records"
"Virgin Schallplatten"
"Virt Records"
"Virus Recordings"
"V.I.S.A."
"Visage Records"
"Visible Noise"
"Vision Quest Records"
"Visiting Hours Records"
"Vitamin Records"
"Viva Records"
"Viva Records"
"Vocalion Records"
"Voce"
"Vogue Records"
"Voiceprint Records"
"Voices of Wonder"
"Voidstar Productions"
"Volcano Entertainment"
"Volition Records"
"Volt Records"
"Vox Records"
"Vox Records (Germany)"
"VP Records"
"VRCA Records"
"V/Vm Test Records"
"Wabana Records"
"Wackies"
"Waerloga Records"
"Wake Me Up Music"
"Waldorf Music Hall Records"
"Wall of Sound"
"Wallis Original Records"
"Walt Disney Records"
"Wampus Multimedia"
"Wand Records"
"Wanker Records"
"War Office Propaganda"
"W.A.R.? - What Are Records?"
"Warcon Enterprises"
"Warm Records"
"Warner-Spector Records"
"Warner Alliance"
"Warner Bros.-Seven Arts"
"Warner Bros. Records"
"Warner Curb Records"
"Warner Music Australasia"
"Warner Music Canada"
"Warp Records"
"Warwick Records"
"Water Lily Acoustics"
"Water Music Records"
"Waterbug Records"
"Waterfront Records"
"WAU! Mr. Modo Recordings"
"Wave Music"
"Wax Fruit Records"
"Wax Trax! Records"
"Waxploitation Records"
"WayOutWest Records"
"We Put Out Records"
"We The Best Music"
"Web Entertainment"
"Wedge Records"
"Weed Records"
"Weewerk"
"Welk Music Group"
"De Werf"
"WERGO"
"Werk Discs"
"West Craft Records"
"Westbound Records"
"Westpark Music"
"Westport Records"
"Westside Records"
"WGNS Recordings"
"What Have You Records"
"What Records"
"What? Records"
"Whirlin' Disc Records"
"White Noise Records"
"White Pine Music"
"White Whale Records"
"Whitfield Records"
"Why Not Records"
"Wichita Recordings"
"Widerstand Records"
"Wiiija"
"Wilbury Records"
"Wild Pitch Records"
"Wild Rags"
"Wildplum Recordings"
"Wildside Records"
"Wildstar Records"
"Willowtip Records"
"WIN Records"
"Wind-Up Records"
"Windfall Records"
"Windham Hill Records"
"Wing Records"
"The Winner Records"
"Winter &amp; Winter"
"Witches Brew"
"WM Recordings"
"WMOT Records"
"Wolftown Recordings"
"Wooden Nickel Records"
"Woodrich Records"
"Woodworm Records"
"Word Records"
"Wordclock Records"
"Work Records"
"Workshop Jazz Records"
"World Circuit"
"World Domination Recordings"
"World IN Sound"
"World Record Club"
"World Serpent Distribution"
"Wounded Bird Records"
"WOW Music"
"Wrasse Records"
"WTII Records"
"WWE Records"
"Wyncote Records"
"WY Records"
"Xanadu Records"
"X-Claim Records"
"Xenophile Records"
"XIII Bis Records"
"XL Recordings"
"Xpressway"
"Xtra Mile Recordings"
"Xtreem Music"
"XYZ Records"
"Yambo Records"
"Yazoo Records"
"Yellow Tail Records"
"Yellow Van Records"
"Yep Roc Records"
"Yer Bird Records"
"YG Entertainment"
"Yoshitoshi Records"
"Young God Records"
"Young Money Entertainment"
"YtseJam Records"
"Yuletide Records"
"Zarjazz"
"ZE Records"
"Zealous Records"
"Zebra Records"
"Zedtone Records"
"Zell's Records"
"Z\303\251ro Musique"
"Zoo Entertainment"
"Zone 4"
"ZTT Records"
"Zunior"
"ZYX Music"
